timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,atr_14,adx_14,rsi_14,stoch_k,stoch_d,williams_r,bb_mid,bb_upper,bb_lower,obv,obv_sma_20,cmf_20
2021-09-03 04:00:00+00:00,150.1,150.93,149.53,150.61,764321.0,145.809,142.5874,147.45094005731517,145.32095386153597,2.129986195779196,1.8085348053928336,0.3214513903863625,2.501428571428574,10.174805129228389,58.034321372854905,93.32679097154093,85.9012103369317,-6.6732090284590635,145.809,151.0484772740482,140.5695227259518,19505419.0,16820330.2,0.05969398100130171
2021-09-07 04:00:00+00:00,151.41,153.52,150.72,152.97,1005717.0,146.32399999999998,143.051,148.3000262023436,145.88754987179257,2.4124763305510157,1.9293231104244701,0.4831532201265456,2.5307142857142884,9.60599996516448,65.25096525096521,95.57165861513678,92.17779526621678,-4.42834138486321,146.32399999999998,152.24487617982732,140.40312382017265,20511136.0,17114017.15,0.09103023802660472
2021-09-08 04:00:00+00:00,153.21,153.27,150.32,151.42,889300.0,146.79,143.4518,148.7800221712138,146.2973609924005,2.482661178813288,2.0399907241022337,0.44267045471105426,2.4257142857142884,12.896415698069932,73.39847991313778,83.09178743961337,90.66341234209703,-16.908212560386634,146.79,152.77776999171553,140.80223000828445,19621836.0,17399225.05,0.10872555793170752
2021-09-09 04:00:00+00:00,151.72,152.39,150.29,150.37,543457.0,147.18900000000002,143.8014,149.02463414487323,146.5990379559264,2.4255961889468267,2.1171118170711525,0.30848437187567423,2.3342857142857167,16.97517862431766,68.76640419947503,69.05697445972491,82.57347350482502,-30.943025540275084,147.18900000000002,153.00324711150893,141.37475288849112,19078379.0,17619695.7,0.10051513278443103
2021-09-10 04:00:00+00:00,151.33,151.78,145.2,145.46,1795877.0,147.195,144.04219999999998,148.47622889181582,146.51466477400592,1.9615641178098997,2.0860022772189017,-0.12443815940900205,2.679285714285718,17.854960578619288,51.77619893428066,20.8251473477407,57.65796974902633,-79.1748526522593,147.195,153.0014555725326,141.3885444274674,17282502.0,17694169.6,-0.047165817352566926
2021-09-13 04:00:00+00:00,147.1,147.8,145.21,146.04,1064651.0,147.221,144.2874,148.10142444692107,146.47950442037583,1.62192002654524,1.9931858270841696,-0.37126580053892955,2.7064285714285745,18.548094018635027,49.81515711645099,26.522593320235625,38.80157170923375,-73.47740667976437,147.221,153.0004696533237,141.4415303466763,18347153.0,17787541.0,-0.07927397350398441
2021-09-14 04:00:00+00:00,146.76,147.47,143.44,144.7,1369799.0,147.07999999999998,144.4536,147.57812837816397,146.34768927812578,1.2304391000381827,1.8406364816749723,-0.6101973816367896,2.876428571428574,18.471256808401414,47.01264718709114,13.359528487229708,20.23575638506868,-86.64047151277029,147.07999999999998,152.96538242731893,141.19461757268104,16977354.0,17745378.75,-0.17728360598434198
2021-09-15 04:00:00+00:00,144.99,145.89,142.9,145.56,840260.0,147.0255,144.5974,147.26764708921567,146.28934192419055,0.9783051650251195,1.6681702183450018,-0.6898650533198822,2.9157142857142873,18.256339261033652,51.595744680851055,25.047080979284328,21.643067595583222,-74.95291902071567,147.0255,152.9477203339808,141.10327966601918,17817614.0,17792513.85,-0.13738906214043523
2021-09-16 04:00:00+00:00,144.94,145.41,143.73,145.24,852680.0,147.1475,144.68259999999998,146.9557013831825,146.21161289276904,0.7440884904134464,1.4833538727586908,-0.7392653823452444,2.9350000000000023,18.166066184978586,52.71739130434787,22.03389830508477,20.146835923866266,-77.96610169491524,147.1475,152.79747950625116,141.49752049374885,16964934.0,17857187.35,-0.041686608636271334
2021-09-17 04:00:00+00:00,145.21,145.24,142.3,142.61,1465170.0,147.117,144.74120000000002,146.28713193961596,145.94482675256393,0.34230518705203394,1.2551441356173596,-0.9128389485653257,3.01214285714286,17.52078117918029,44.80574324324329,2.762923351158666,16.61463421184259,-97.23707664884132,147.117,152.8620357518016,141.37196424819837,15499764.0,17791405.2,-0.11812080121573368
2021-09-20 04:00:00+00:00,140.18,141.38,137.93,139.63,1462422.0,146.8655,144.7056,145.26295779505966,145.47706180792954,-0.2141040128698819,0.9612945059199113,-1.1753985187897933,3.006428571428574,20.165314953793995,27.994616419919254,10.90442591404739,11.900415856763608,-89.0955740859526,146.8655,153.44343912695305,140.28756087304694,14037342.0,17623095.2,-0.13250170423864877
2021-09-21 04:00:00+00:00,140.5,141.14,139.44,140.0,691281.0,146.5595,144.6866,144.4532719804351,145.0713535258607,-0.6180815454256106,0.6454192956508069,-1.2635008410764175,3.0042857142857167,22.809848728407694,30.90229079008887,13.277742142398926,8.981697135868329,-86.72225785760106,146.5595,153.81768151794054,139.3013184820595,14728623.0,17458456.0,-0.16170904212291878
2021-09-22 04:00:00+00:00,141.0,142.95,140.29,142.35,967228.0,146.37349999999998,144.6948,144.12969167575275,144.86977178320436,-0.7400801074516039,0.3683194150303247,-1.1083995224819287,2.9921428571428583,25.69302240972035,35.71117877337976,28.351507376523326,17.511225144323216,-71.64849262347667,146.37349999999998,153.87120568416233,138.87579431583762,15695851.0,17368428.8,-0.12060051463816462
2021-09-23 04:00:00+00:00,143.24,143.58,142.2,143.41,723903.0,146.302,144.6522,144.0189698794831,144.76164054000404,-0.742670660520929,0.146121399920074,-0.888792060441003,2.930714285714288,28.34269901664524,35.57105492589362,35.15073765234117,25.593329057087804,-64.84926234765882,146.302,153.8880331496358,138.7159668503642,16419754.0,17351783.25,-0.07332656977750655
2021-09-24 04:00:00+00:00,142.17,143.96,142.11,143.53,626988.0,146.2765,144.62820000000002,143.94374374417802,144.67040790741115,-0.7266641632331243,-0.02843571271056565,-0.6982284505225587,2.962857142857144,29.999564804105113,34.25266903914587,35.920461834509254,33.14090228779125,-64.07953816549075,146.2765,153.89789447110667,138.65510552889333,17046742.0,17392733.55,-0.03142439063885853
2021-09-27 04:00:00+00:00,141.94,142.43,140.42,141.93,833467.0,146.11950000000002,144.6132,143.63393701430448,144.4674147290844,-0.8334777147799173,-0.189444113124436,-0.6440336016554813,2.9771428571428595,32.86940342702019,24.585635359116026,26.075619295958273,32.3822729276029,-73.92438070404174,146.11950000000002,153.9714229290802,138.26757707091983,16213275.0,17356759.65,-0.04044319714357857
2021-09-28 04:00:00+00:00,139.82,141.3,138.33,138.7,1398096.0,145.5825,144.6094,142.87486978133455,144.0401988232263,-1.165329041891738,-0.3846210988778964,-0.7807079430138415,3.0235714285714295,34.53378659482461,22.820512820512818,5.325034578146493,22.440371902871338,-94.6749654218535,145.5825,153.93154564353912,137.2334543564609,14815179.0,17193521.2,-0.13736364718543287
2021-09-29 04:00:00+00:00,139.04,141.0,138.66,139.48,883859.0,145.148,144.5496,142.3525821226677,143.70240631780212,-1.3498241951344028,-0.5776617181291976,-0.7721624770052051,3.0407142857142873,35.09392643247962,26.459143968871587,11.191335740072084,14.197329871392279,-88.80866425992792,145.148,153.82799175357383,136.46800824642617,15699038.0,17140854.25,-0.1294350329076039
2021-09-30 04:00:00+00:00,140.22,140.93,137.97,138.01,1332412.0,144.6025,144.476,141.6844925653342,143.2807465905575,-1.5962540252232884,-0.7813801795480158,-0.8148738456752727,2.7821428571428584,38.20403263598389,31.081767394616534,0.810536980749585,5.7756357663227185,-99.18946301925041,144.6025,153.64796847874692,135.55703152125307,14366626.0,16968480.95,-0.14691464749384164
2021-10-01 04:00:00+00:00,138.53,139.51,135.82,139.04,1288424.0,144.053,144.39600000000002,141.27764755528278,142.96661721347917,-1.6889696581963847,-0.9628980752776896,-0.7260715829186951,2.8607142857142867,42.15955467924495,32.62164846077461,27.63948497854075,13.213785899787473,-72.36051502145925,144.053,153.0453010344817,135.0606989655183,15655050.0,16814178.55,-0.10336963622474152
2021-10-04 04:00:00+00:00,138.32,138.8,135.0,135.89,1118947.0,143.317,144.21939999999998,140.4487787006239,142.44242334581406,-1.9936446451901588,-1.1690473892601836,-0.8245972559299752,2.8614285714285717,46.79997577405501,29.9316628701595,8.172635445362603,12.207552468217644,-91.8273645546374,143.317,152.4579825568845,134.1760174431155,14536103.0,16565712.75,-0.14936902518442127
2021-10-05 04:00:00+00:00,136.27,138.85,136.08,137.63,1179488.0,142.54999999999998,144.06799999999998,140.01512043898944,142.08594754242043,-2.070827103430986,-1.3494033320943442,-0.7214237713366418,2.859285714285716,51.17326122133429,32.63250109505039,25.264169068203614,20.358763164035654,-74.73583093179639,142.54999999999998,150.8127152412447,134.28728475875528,15715591.0,16325935.5,-0.17019363729082201
2021-10-06 04:00:00+00:00,136.18,138.76,135.08,138.65,950124.0,141.9115,143.9794,139.80510190991413,141.83143290964853,-2.026330999734398,-1.484788865622355,-0.5415421341120432,2.991428571428571,55.57972281239969,35.99660008499791,35.64453125000002,23.027111921188748,-64.35546874999997,141.9115,149.204952795776,134.61804720422398,16665715.0,16178129.45,-0.11737242758797674
2021-10-07 04:00:00+00:00,139.8,140.78,139.37,139.88,811993.0,141.387,143.951,139.81662469300426,141.68688232374865,-1.8702576307443906,-1.561882618646762,-0.3083750120976285,2.9335714285714283,58.74130508025796,43.83190239493897,54.464285714285616,38.45766201082975,-45.535714285714384,141.387,147.5386351270897,135.2353648729103,17477708.0,16098095.9,-0.10310569250553953
2021-10-08 04:00:00+00:00,140.6,140.74,139.17,139.59,697403.0,141.0935,143.9042,139.781759355619,141.53155770717467,-1.7497983515556825,-1.5994657652285462,-0.1503325863271363,2.711428571428572,57.25275707612544,49.8971193415638,51.22767857142856,47.112165178571395,-48.77232142857144,141.0935,146.98139042732726,135.20560957267276,16780305.0,16072986.05,-0.04393703421527472
2021-10-11 04:00:00+00:00,138.8,141.36,138.49,139.4,659455.0,140.76149999999998,143.8482,139.72302714706223,141.37366454368026,-1.6506373966180377,-1.6097000915064446,-0.0409373051115931,2.7950000000000017,56.011283533378844,48.442367601246126,49.107142857142875,51.59970238095235,-50.892857142857125,140.76149999999998,146.20721400760567,135.3157859923943,16120850.0,15961670.9,-0.037822895557836037
2021-10-12 04:00:00+00:00,139.79,139.79,137.7,138.09,816442.0,140.43099999999998,143.77300000000002,139.47179220136036,141.1304301330373,-1.6586379316769353,-1.6194876595405427,-0.03915027213639255,2.733571428571431,56.161676103279454,38.3095499451153,34.48660714285715,44.9404761904762,-65.51339285714285,140.43099999999998,145.66862863175803,135.19337136824194,15304408.0,15878023.6,-0.038813759380080096
2021-10-13 04:00:00+00:00,137.88,138.03,135.9,137.58,1204718.0,140.03199999999998,143.6518,139.18074724730494,140.86743530836785,-1.6866880610629096,-1.6329277398450162,-0.053760321217893425,2.7914285714285723,57.575215302871406,33.50311262026038,28.79464285714297,37.46279761904767,-71.20535714285703,140.03199999999998,144.82109111254016,135.2429088874598,14099690.0,15692127.4,-0.0360566824699006
2021-10-14 04:00:00+00:00,138.78,140.46,138.16,140.28,932333.0,139.784,143.5918,139.34986305541187,140.82392158182208,-1.4740585264102037,-1.6011538971580537,0.12709537074784993,2.865000000000001,57.71686702754666,41.9753086419753,71.0632570659488,44.78150235531631,-28.936742934051193,139.784,143.90458452675173,135.66341547324825,15032023.0,15595481.85,-0.030610663833131484
2021-10-15 04:00:00+00:00,140.66,141.44,140.14,141.33,1018093.0,139.72,143.5516,139.65449950842543,140.8614088720575,-1.2069093636320645,-1.522304990452856,0.3153956268207916,2.7357142857142867,54.95133797587797,48.4771573604061,98.29192546583874,66.04994179631016,-1.7080745341612618,139.72,143.69288705841834,135.74711294158166,16050116.0,15622999.45,0.07084853273964331
2021-10-18 04:00:00+00:00,140.13,143.35,139.79,143.1,974330.0,139.8935,143.561,140.1845765071292,141.02723043709028,-0.8426539299610738,-1.3863747783544997,0.5437208483934259,2.7328571428571444,50.18060912972843,62.06140350877195,97.0059880239521,88.78705685191322,-2.994011976047906,139.8935,144.14326668090214,135.64373331909783,17024446.0,15772354.65,0.11759413798257501
2021-10-19 04:00:00+00:00,143.5,145.61,143.09,145.2,888046.0,140.1535,143.6116,140.95618012141702,141.3363244787873,-0.38014435737028407,-1.1851286941576566,0.8049843367873726,2.7457142857142878,45.68302197747313,64.62167689161556,96.1357210179074,97.14454483589941,-3.8642789820925962,140.1535,145.02193874249997,135.28506125750005,17912492.0,15931548.1,0.159643221496413
2021-10-20 04:00:00+00:00,145.21,146.16,144.63,145.79,717993.0,140.3255,143.68540000000002,141.6998447181221,141.6662263692475,0.03361834887459736,-0.9413792855512059,0.9749976344258032,2.64357142857143,42.27371020081443,70.82441113490367,96.68458781362001,96.60876561849318,-3.31541218637997,140.3255,145.73381513796858,134.91718486203143,18630485.0,16078279.8,0.1533268799410253
2021-10-21 04:00:00+00:00,145.24,146.08,144.36,146.04,772354.0,140.457,143.7584,142.36756091533408,141.9902096011551,0.3773513141789806,-0.6776331656051686,1.0549844797841492,2.5028571428571444,39.52930852240262,69.55307262569835,98.92473118279565,97.24834667144103,-1.075268817204342,140.457,146.2921461443838,134.6218538556162,19402839.0,16227434.05,0.1629291812550024
2021-10-22 04:00:00+00:00,146.09,146.59,145.12,145.12,857752.0,140.5365,143.754,142.79101308220575,142.22204592699546,0.568967155210288,-0.4283131014420773,0.9972802566523653,2.319285714285716,37.57335711622314,79.4511805998725,87.22849695916594,94.27927198519387,-12.771503040834057,140.5365,146.58727211254035,134.48572788745963,18545087.0,16302351.3,0.0992711987868352
2021-10-25 04:00:00+00:00,145.16,145.8,144.14,145.1,961474.0,140.695,143.74560000000002,143.14624183878948,142.43522771018098,0.7110141286084968,-0.2004476554319625,0.9114617840404593,2.2264285714285745,35.129698088366204,76.77419354838717,87.05473501303206,91.06932105166455,-12.945264986967944,140.695,147.05751357148804,134.33248642851194,17583613.0,16370868.2,0.0848381065950211
2021-10-26 04:00:00+00:00,145.78,147.24,145.49,145.72,775622.0,141.046,143.7096,143.54220463282186,142.6785441760935,0.8636604567283541,0.012373967000100822,0.8512864897282533,2.1164285714285773,33.51712456382348,76.08856088560891,86.59611992945318,86.95978396721705,-13.403880070546823,141.046,147.7123977489623,134.37960225103768,18359235.0,16548071.0,0.11301106798723749
2021-10-27 04:00:00+00:00,145.78,146.16,144.98,145.35,815812.0,141.3395,143.6836,143.82032699700312,142.87642979267918,0.943897204323946,0.19867861446486987,0.7452185898590761,2.048571428571435,32.58375875660762,71.55240346729714,83.33333333333321,85.66139609193948,-16.666666666666792,141.3395,148.2287486031345,134.45025139686547,17543423.0,16640290.25,0.11130071866000928
2021-10-28 04:00:00+00:00,146.25,149.51,146.21,148.96,1663329.0,141.887,143.8068,144.6110459205411,143.3270646228511,1.2839812976899907,0.41573915110989407,0.8682421465800967,2.2335714285714334,33.854302023028595,79.26296064959404,95.95885378398249,88.6294356822563,-4.041146216017514,141.887,149.37642580892356,134.39757419107644,19206752.0,16882296.55,0.2352768074426911
2021-10-29 04:00:00+00:00,143.62,146.36,142.97,146.19,1720769.0,142.24450000000002,143.8662,144.85396193276554,143.53913391004733,1.314828022718217,0.5955569254315587,0.7192710972866583,2.4564285714285767,33.61200452564545,68.26250672404517,75.60617193240266,84.96611968323946,-24.39382806759733,142.24450000000002,149.8435151023878,134.64548489761222,17485983.0,16973843.2,0.2601664617613979
2021-11-01 04:00:00+00:00,145.41,146.1,144.31,145.42,796189.0,142.72099999999998,143.88139999999999,144.94104471234007,143.67845732411791,1.2625873882221583,0.7289630179896787,0.5336243702324797,2.441428571428576,32.145944257717204,70.30470914127417,69.9485672299779,80.50453098212101,-30.0514327700221,142.72099999999998,149.8210664192595,135.62093358074046,16689794.0,17081527.75,0.30544883289505753
2021-11-02 04:00:00+00:00,145.15,147.95,145.15,146.46,840582.0,143.1625,143.88819999999998,145.17473014121083,143.8844975223314,1.290232618879429,0.8412169381676289,0.4490156807118002,2.4850000000000034,31.06115125627536,73.89666307857905,73.1277533039649,72.89416415544848,-26.872246696035106,143.1625,150.02376235124657,136.3012376487534,17530376.0,17172267.0,0.3006257073327965
2021-11-03 04:00:00+00:00,146.83,148.35,146.29,147.85,515513.0,143.6225,143.9238,145.5863101194861,144.17823844660313,1.4080716728829543,0.9545878851106939,0.4534837877722604,2.4264285714285756,31.064728856206653,71.91661841343364,82.9218106995885,75.3327104111771,-17.07818930041149,143.6225,150.44341790396527,136.80158209603474,18045889.0,17241275.7,0.2736518217684052
2021-11-04 04:00:00+00:00,148.01,148.79,147.07,147.39,654893.0,143.998,143.9748,145.8638008703344,144.41614670981772,1.447654160516663,1.053201140191888,0.39445302032477514,2.4564285714285745,32.01784623769764,68.16546762589917,78.18930041152258,78.079621471692,-21.810699588477416,143.998,150.77817419431577,137.2178258056842,17390996.0,17236940.1,0.26579607748548906
2021-11-05 04:00:00+00:00,148.48,148.77,146.73,147.88,587079.0,144.4125,144.0516,146.17398535182141,144.6727284350164,1.501256916805005,1.1428122955145112,0.3584446212904937,2.3478571428571473,34.0936287409415,65.51948051948045,75.07645259938842,78.72918790349983,-24.923547400611582,144.4125,151.0705283947476,137.75447160525238,17978075.0,17296828.6,0.28937077064927064
2021-11-08 05:00:00+00:00,148.1,148.12,146.83,147.09,485613.0,144.797,144.09199999999998,146.31491068231043,144.85178558797816,1.4631250943322698,1.206874855278063,0.25625023905420674,2.260000000000003,35.129759002345075,56.70688431511713,62.99694189602461,72.08756496897853,-37.00305810397539,144.797,151.1157510424802,138.47824895751978,17492462.0,17365409.2,0.28946559817938894
2021-11-09 05:00:00+00:00,146.81,148.02,146.73,147.52,794963.0,145.2685,144.05360000000002,146.50030903887804,145.04943109997976,1.4508779388982873,1.255675472002108,0.19520246689617937,2.2428571428571473,35.36840780725579,56.209619526202474,69.57186544342534,69.21508664627946,-30.428134556574665,145.2685,150.84355827205823,139.69344172794175,18287425.0,17514560.05,0.32821808702589994
2021-11-10 05:00:00+00:00,146.67,146.74,144.54,144.62,855117.0,145.62050000000002,143.9826,146.2110307252045,145.01762138887014,1.193409336334355,1.2432222448685573,-0.04981290853420228,2.3328571428571485,33.55859424741324,45.717732207478946,25.229357798165257,52.59938837920507,-74.77064220183475,145.62050000000002,149.88702810904442,141.35397189095562,17432308.0,17681190.95,0.2502810125094615
2021-11-11 05:00:00+00:00,145.63,145.74,144.39,144.53,350717.0,145.833,143.8948,145.95241061363458,144.98150128599087,0.9709093276437102,1.188759661423588,-0.21785033377987784,2.324285714285722,30.81283401335987,48.12698412698413,23.853211009174377,39.551478083588314,-76.14678899082563,145.833,149.3342966019376,142.3317033980624,17081591.0,17783669.35,0.19637992509570423
2021-11-12 05:00:00+00:00,145.13,147.04,144.18,146.63,655209.0,146.098,143.8268,146.05665513461386,145.1036123018434,0.9530428327704499,1.1416162956929603,-0.18857346292251043,2.4100000000000046,29.708373069391563,54.29052159282107,55.96330275229359,35.01529051987774,-44.03669724770641,146.098,148.89590598389938,143.30009401610064,17736800.0,17868003.55,0.17796724292328886
2021-11-15 05:00:00+00:00,147.02,148.48,146.11,146.64,625048.0,146.275,143.7474,146.14640049851943,145.21741879800317,0.9289817005162604,1.0990893766576204,-0.17010767614136002,2.4264285714285734,27.624083015816666,52.67131242740994,56.116207951070216,45.31090723751273,-43.883792048929784,146.275,148.6969826588981,143.85301734110192,18361848.0,17934873.65,0.1093489783678356
2021-11-16 05:00:00+00:00,146.58,148.09,146.01,147.62,653094.0,146.396,143.6404,146.37310811413184,145.39538777592887,0.9777203382029711,1.0748155689666905,-0.0970952307637194,2.490714285714288,26.63649070027707,56.365675827257434,71.10091743119284,61.060142711518886,-28.899082568807167,146.396,148.83360365501665,143.95839634498333,19014942.0,17989996.15,0.09596681133859311
2021-11-17 05:00:00+00:00,147.65,151.53,147.65,150.17,1531041.0,146.61499999999998,143.61540000000002,146.95724532734232,145.7490627554897,1.2081825718526318,1.1014889695438788,0.10669360230875302,2.472857142857145,24.696617252168043,53.60763267740005,84.11214953271012,70.44309163832439,-15.887850467289875,146.61499999999998,149.55799167515016,143.6720083248498,20545983.0,18085771.05,0.09649778231550268
2021-11-18 05:00:00+00:00,150.3,155.12,149.64,154.35,2119531.0,147.0305,143.695,148.09459220005888,146.386169218046,1.708422982012877,1.2228757720376784,0.4855472099751985,2.4364285714285745,27.172906142525836,72.44224422442238,92.96160877513702,82.72489191301332,-7.038391224862983,147.0305,151.5538312130731,142.50716878692688,22665514.0,18248904.8,0.13250488732787988
2021-11-19 05:00:00+00:00,154.04,157.42,153.12,156.98,2333426.0,147.62349999999998,143.9254,149.46157801543444,147.17089742411667,2.2906805913177664,1.436436735893696,0.8542438554240703,2.609285714285716,29.642465394798144,78.84231536926146,96.67673716012085,91.25016515598934,-3.323262839879142,147.62349999999998,153.87266086998494,141.37433913001502,24998940.0,18571597.45,0.2601006795346007
2021-11-22 05:00:00+00:00,158.11,161.99,157.4,157.53,2393655.0,148.245,144.1552,150.7028737053676,147.9382383556636,2.764635349704008,1.7020764586557586,1.0625588910482495,2.767142857142862,31.143815286657315,78.31202046035801,74.95788882650193,88.19874492058659,-25.042111173498075,148.245,155.77798011902914,140.71201988097087,27392595.0,19062046.55,0.128710131841242
2021-11-23 05:00:00+00:00,157.5,158.15,155.52,157.9,1082598.0,148.85399999999998,144.4192,151.81012390454183,148.67614662561442,3.1339772789274036,1.9884566227100877,1.145520656217316,2.8078571428571473,31.944156497957426,77.11818672423097,77.03537338573834,82.88999979078704,-22.964626614261668,148.85399999999998,157.42528965300983,140.28271034699014,28475193.0,19567844.45,0.1943244797079966
2021-11-24 05:00:00+00:00,157.1,158.5,156.14,158.38,797163.0,149.50549999999998,144.6756,152.82087407307387,149.3949505792726,3.425923493801264,2.275949996928323,1.1499734968729411,2.853571428571434,32.85095356324666,79.62264150943398,79.7304884896125,77.24125023395092,-20.269511510387495,149.50549999999998,158.8969394950656,140.11406050493437,29272356.0,20154291.1,0.24204740549738252
